Volatility 3 Framework 2.28.0

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	Audit	Cmd	Path
* 15140	11672	Teams.exe	0xb78d0fc0f080	0	-	1	False	2020-11-16 01:39:28.000000 UTC	2020-11-16 01:40:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 6956	11672	Teams.exe	0xb78d09b3c080	0	-	1	False	2020-11-12 18:37:50.000000 UTC	2020-11-12 18:41:50.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 6960	11672	Teams.exe	0xb78d0d0e2080	0	-	1	False	2020-11-11 23:13:40.000000 UTC	2020-11-11 23:17:40.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15152	11672	Teams.exe	0xb78cffdb6080	0	-	1	False	2020-11-12 17:41:45.000000 UTC	2020-11-12 17:43:45.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23344	11672	Teams.exe	0xb78d107d9080	0	-	1	False	2020-11-15 16:04:27.000000 UTC	2020-11-15 16:05:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15156	11672	Teams.exe	0xb78cf8dd7300	0	-	1	False	2020-11-11 10:42:33.000000 UTC	2020-11-11 10:48:33.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 6968	11672	Teams.exe	0xb78d0f5d0080	0	-	1	False	2020-11-13 04:47:23.000000 UTC	2020-11-13 04:49:24.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 6976	11672	Teams.exe	0xb78d0904f080	0	-	1	False	2020-11-12 18:13:48.000000 UTC	2020-11-12 18:17:48.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 6988	11672	Teams.exe	0xb78d0e999080	0	-	1	False	2020-11-12 04:34:05.000000 UTC	2020-11-12 04:38:05.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23376	11672	Teams.exe	0xb78d114bf080	0	-	1	False	2020-11-15 02:54:24.000000 UTC	2020-11-15 02:55:54.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15184	11672	Teams.exe	0xb78d14a26080	0	-	1	False	2020-11-15 20:56:28.000000 UTC	2020-11-15 20:58:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23384	11672	Teams.exe	0xb78d05933080	0	-	1	False	2020-11-15 02:39:27.000000 UTC	2020-11-15 02:40:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7004	11672	Teams.exe	0xb78cf8fe7080	0	-	1	False	2020-11-12 05:26:10.000000 UTC	2020-11-12 05:28:10.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23388	11672	Teams.exe	0xb78d0a86f080	0	-	1	False	2020-11-13 17:05:16.000000 UTC	2020-11-13 17:07:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23392	11672	Teams.exe	0xb78d0ed57080	0	-	1	False	2020-11-13 17:07:16.000000 UTC	2020-11-13 17:11:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7016	11672	Teams.exe	0xb78cf98fe080	0	-	1	False	2020-11-14 09:14:06.000000 UTC	2020-11-14 09:15:36.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23404	11672	Teams.exe	0xb78d0fad9080	0	-	1	False	2020-11-13 16:49:14.000000 UTC	2020-11-13 16:59:14.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15216	11672	Teams.exe	0xb78d0dc47080	0	-	1	False	2020-11-12 05:06:08.000000 UTC	2020-11-12 05:10:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23412	11672	Teams.exe	0xb78d14c6f080	0	-	1	False	2020-11-15 00:56:27.000000 UTC	2020-11-15 00:58:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7032	11672	Teams.exe	0xb78d09f94080	0	-	1	False	2020-11-11 22:13:35.000000 UTC	2020-11-11 22:17:35.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7040	11672	Teams.exe	0xb78cff4d4080	0	-	1	False	2020-11-15 20:38:28.000000 UTC	2020-11-15 20:39:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23428	11672	Teams.exe	0xb78d114d4080	0	-	1	False	2020-11-15 04:54:24.000000 UTC	2020-11-15 04:55:54.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15240	11672	Teams.exe	0xb78d05cd2080	0	-	1	False	2020-11-14 06:19:27.000000 UTC	2020-11-14 06:21:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7048	11672	Teams.exe	0xb78d11018080	0	-	1	False	2020-11-15 20:14:24.000000 UTC	2020-11-15 20:14:25.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23440	11672	Teams.exe	0xb78d0960e340	0	-	1	False	2020-11-14 15:39:27.000000 UTC	2020-11-14 15:40:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23448	11672	Teams.exe	0xb78cf8c7c080	0	-	1	False	2020-11-14 10:19:27.000000 UTC	2020-11-14 10:21:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23456	11672	Teams.exe	0xb78d0fc13080	0	-	1	False	2020-11-15 15:49:27.000000 UTC	2020-11-15 15:50:57.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23464	11672	Teams.exe	0xb78d051ea2c0	0	-	1	False	2020-11-14 17:08:27.000000 UTC	2020-11-14 17:09:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23468	11672	Teams.exe	0xb78d137cc2c0	0	-	1	False	2020-11-14 17:09:27.000000 UTC	2020-11-14 17:10:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15276	11672	Teams.exe	0xb78cf80792c0	0	-	1	False	2020-11-14 18:01:16.000000 UTC	2020-11-14 18:03:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15280	11672	Teams.exe	0xb78d106be080	0	-	1	False	2020-11-15 22:19:28.000000 UTC	2020-11-15 22:20:58.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23480	11672	Teams.exe	0xb78cf9686080	0	-	1	False	2020-11-14 11:02:27.000000 UTC	2020-11-14 11:03:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23484	11672	Teams.exe	0xb78cf7f41080	0	-	1	False	2020-11-14 16:34:27.000000 UTC	2020-11-14 16:35:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15296	11672	Teams.exe	0xb78d0dc6c300	0	-	1	False	2020-11-12 21:52:09.000000 UTC	2020-11-12 21:54:09.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7116	11672	Teams.exe	0xb78d0f4c7080	0	-	1	False	2020-11-12 23:58:20.000000 UTC	2020-11-13 00:02:20.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23504	11672	Teams.exe	0xb78cf9ac4080	0	-	1	False	2020-11-13 23:41:54.000000 UTC	2020-11-13 23:43:54.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15324	11672	Teams.exe	0xb78d103020c0	0	-	1	False	2020-11-13 22:23:47.000000 UTC	2020-11-13 22:25:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23520	11672	Teams.exe	0xb78d0f9482c0	0	-	1	False	2020-11-13 18:01:24.000000 UTC	2020-11-13 18:05:24.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15332	11672	Teams.exe	0xb78cff6bb080	0	-	1	False	2020-11-12 09:36:34.000000 UTC	2020-11-12 09:42:34.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23528	11672	Teams.exe	0xb78cf99e82c0	0	-	1	False	2020-11-14 17:26:27.000000 UTC	2020-11-14 17:27:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15336	11672	Teams.exe	0xb78d0dd28080	0	-	1	False	2020-11-15 20:49:17.000000 UTC	2020-11-15 20:51:17.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23532	11672	Teams.exe	0xb78d0f0c50c0	0	-	1	False	2020-11-13 20:47:39.000000 UTC	2020-11-13 20:53:39.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7152	11672	Teams.exe	0xb78d09d760c0	0	-	1	False	2020-11-11 18:11:13.000000 UTC	2020-11-11 18:17:13.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7156	11672	Teams.exe	0xb78d0db3e080	0	-	1	False	2020-11-11 08:56:25.000000 UTC	2020-11-11 08:58:25.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23540	11672	Teams.exe	0xb78d09134080	0	-	1	False	2020-11-13 21:11:40.000000 UTC	2020-11-13 21:13:41.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15348	11672	Teams.exe	0xb78cf915b2c0	0	-	1	False	2020-11-14 08:42:56.000000 UTC	2020-11-14 08:45:26.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7160	11672	Teams.exe	0xb78d0d67f080	0	-	1	False	2020-11-12 07:02:21.000000 UTC	2020-11-12 07:04:21.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23544	11672	Teams.exe	0xb78d0d7cb080	0	-	1	False	2020-11-14 00:42:03.000000 UTC	2020-11-14 00:48:03.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15368	11672	Teams.exe	0xb78d0a4670c0	0	-	1	False	2020-11-11 18:14:23.000000 UTC	2020-11-11 18:14:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15380	11672	Teams.exe	0xb78d0eddc080	0	-	1	False	2020-11-12 23:10:16.000000 UTC	2020-11-12 23:12:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7196	11672	Teams.exe	0xb78d0efe8080	0	-	1	False	2020-11-12 22:34:12.000000 UTC	2020-11-12 22:38:12.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15388	11672	Teams.exe	0xb78d0fa57340	0	-	1	False	2020-11-13 15:12:54.000000 UTC	2020-11-13 15:18:54.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23592	11672	Teams.exe	0xb78d0f1d60c0	0	-	1	False	2020-11-13 20:37:38.000000 UTC	2020-11-13 20:41:38.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23596	11672	Teams.exe	0xb78d0fc54080	0	-	1	False	2020-11-13 20:23:37.000000 UTC	2020-11-13 20:25:37.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7216	11672	Teams.exe	0xb78d0d6e6300	0	-	1	False	2020-11-11 19:37:21.000000 UTC	2020-11-11 19:41:21.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7220	11672	Teams.exe	0xb78d00e06080	0	-	1	False	2020-11-11 12:18:40.000000 UTC	2020-11-11 12:22:40.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23604	11672	Teams.exe	0xb78d0d7f7080	0	-	1	False	2020-11-15 11:21:17.000000 UTC	2020-11-15 11:23:17.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15416	11672	Teams.exe	0xb78d10406080	0	-	1	False	2020-11-15 13:37:16.000000 UTC	2020-11-15 13:39:16.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23616	11672	Teams.exe	0xb78d14448080	0	-	1	False	2020-11-16 02:14:24.000000 UTC	2020-11-16 02:14:25.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15428	11672	Teams.exe	0xb78d0f34f080	0	-	1	False	2020-11-13 08:14:23.000000 UTC	2020-11-13 08:14:23.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7244	11672	Teams.exe	0xb78d0d8ae080	0	-	1	False	2020-11-15 04:14:21.000000 UTC	2020-11-15 04:16:21.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23636	11672	Teams.exe	0xb78d0c4e9080	0	-	1	False	2020-11-13 23:51:55.000000 UTC	2020-11-13 23:53:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15444	11672	Teams.exe	0xb78d1128d080	0	-	1	False	2020-11-15 20:04:28.000000 UTC	2020-11-15 20:05:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15448	11672	Teams.exe	0xb78cff4cc080	0	-	1	False	2020-11-13 00:02:20.000000 UTC	2020-11-13 00:06:20.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23640	11672	Teams.exe	0xb78d09b0c080	0	-	1	False	2020-11-14 03:10:15.000000 UTC	2020-11-14 03:12:15.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23644	11672	Teams.exe	0xb78d15557080	0	-	1	False	2020-11-16 01:59:28.000000 UTC	2020-11-16 02:00:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15456	11672	Teams.exe	0xb78d09b03080	0	-	1	False	2020-11-12 11:18:42.000000 UTC	2020-11-12 11:22:43.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7272	11672	Teams.exe	0xb78d0fad20c0	0	-	1	False	2020-11-13 00:58:25.000000 UTC	2020-11-13 01:02:25.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7276	11672	Teams.exe	0xb78d0d848080	0	-	1	False	2020-11-12 12:30:49.000000 UTC	2020-11-12 12:40:49.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15472	11672	Teams.exe	0xb78d0cbca080	0	-	1	False	2020-11-12 21:38:07.000000 UTC	2020-11-12 21:42:07.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15476	11672	Teams.exe	0xb78d143b5080	0	-	1	False	2020-11-15 08:14:21.000000 UTC	2020-11-15 08:16:21.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7288	11672	Teams.exe	0xb78cf9d0a080	0	-	1	False	2020-11-12 06:34:19.000000 UTC	2020-11-12 06:38:19.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7292	11672	Teams.exe	0xb78d0fabc240	0	-	1	False	2020-11-13 22:33:47.000000 UTC	2020-11-13 22:37:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23676	11672	Teams.exe	0xb78d132e2080	0	-	1	False	2020-11-15 06:56:27.000000 UTC	2020-11-15 06:58:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7296	11672	Teams.exe	0xb78d0d305080	0	-	1	False	2020-11-12 00:47:47.000000 UTC	2020-11-12 00:53:47.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15488	11672	Teams.exe	0xb78cff94c080	0	-	1	False	2020-11-14 11:42:56.000000 UTC	2020-11-14 11:43:56.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15492	11672	Teams.exe	0xb78cff2ca080	0	-	1	False	2020-11-12 09:06:31.000000 UTC	2020-11-12 09:10:31.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7304	11672	Teams.exe	0xb78d0b7ec080	0	-	1	False	2020-11-12 16:17:35.000000 UTC	2020-11-12 16:21:35.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23692	11672	Teams.exe	0xb78d05b700c0	0	-	1	False	2020-11-13 18:25:26.000000 UTC	2020-11-13 18:27:26.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7316	11672	Teams.exe	0xb78d0e2de080	0	-	1	False	2020-11-12 08:06:27.000000 UTC	2020-11-12 08:08:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15508	11672	Teams.exe	0xb78d0fc10240	0	-	1	False	2020-11-16 01:37:17.000000 UTC	2020-11-16 01:39:17.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23704	11672	Teams.exe	0xb78d14fb7340	0	-	1	False	2020-11-14 15:24:27.000000 UTC	2020-11-14 15:25:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15516	11672	Teams.exe	0xb78d1457d080	0	-	1	False	2020-11-15 10:39:27.000000 UTC	2020-11-15 10:40:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7336	11672	Teams.exe	0xb78d0fadf080	0	-	1	False	2020-11-13 06:31:32.000000 UTC	2020-11-13 06:35:32.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23724	11672	Teams.exe	0xb78d05ed5080	0	-	1	False	2020-11-14 10:26:27.000000 UTC	2020-11-14 10:27:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15532	11672	Teams.exe	0xb78cf975b080	0	-	1	False	2020-11-14 10:34:27.000000 UTC	2020-11-14 10:35:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15536	11672	Teams.exe	0xb78d0cff5080	0	-	1	False	2020-11-11 15:28:55.000000 UTC	2020-11-11 15:30:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7348	11672	Teams.exe	0xb78cf8c25080	0	-	1	False	2020-11-12 01:41:52.000000 UTC	2020-11-12 01:43:52.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7352	11672	Teams.exe	0xb78d096bc0c0	0	-	1	False	2020-11-11 15:48:58.000000 UTC	2020-11-11 15:52:58.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23736	11672	Teams.exe	0xb78d09153080	0	-	1	False	2020-11-13 18:37:27.000000 UTC	2020-11-13 18:41:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15548	11672	Teams.exe	0xb78d0df61080	0	-	1	False	2020-11-13 05:41:28.000000 UTC	2020-11-13 05:43:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23740	11672	Teams.exe	0xb78d0c2cf080	0	-	1	False	2020-11-13 23:17:52.000000 UTC	2020-11-13 23:21:52.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15552	11672	Teams.exe	0xb78d0b6d5080	0	-	1	False	2020-11-13 16:01:08.000000 UTC	2020-11-13 16:05:08.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7364	11672	Teams.exe	0xb78d09b2c080	0	-	1	False	2020-11-12 06:22:18.000000 UTC	2020-11-12 06:24:18.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23760	11672	Teams.exe	0xb78cf9d7a080	0	-	1	False	2020-11-14 09:15:55.000000 UTC	2020-11-14 09:17:25.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23764	11672	Teams.exe	0xb78d1020e080	0	-	1	False	2020-11-14 02:50:13.000000 UTC	2020-11-14 02:54:13.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7384	11672	Teams.exe	0xb78d0dc72080	0	-	1	False	2020-11-12 11:10:41.000000 UTC	2020-11-12 11:12:42.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23772	11672	Teams.exe	0xb78d096d0080	0	-	1	False	2020-11-14 06:11:55.000000 UTC	2020-11-14 06:13:55.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7388	11672	Teams.exe	0xb78d113a3080	0	-	1	False	2020-11-14 14:29:27.000000 UTC	2020-11-14 14:30:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15584	11672	Teams.exe	0xb78d144bb080	0	-	1	False	2020-11-14 19:39:27.000000 UTC	2020-11-14 19:40:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7400	11672	Teams.exe	0xb78d0ad95340	0	-	1	False	2020-11-11 08:29:18.000000 UTC	2020-11-11 08:31:18.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 15608	11672	Teams.exe	0xb78d0f894080	0	-	1	False	2020-11-13 07:23:36.000000 UTC	2020-11-13 07:25:36.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23800	11672	Teams.exe	0xb78d1541c080	0	-	1	False	2020-11-15 14:29:27.000000 UTC	2020-11-15 14:30:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23808	11672	Teams.exe	0xb78d09f6d080	0	-	1	False	2020-11-14 15:02:27.000000 UTC	2020-11-14 15:03:27.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 7424	11672	Teams.exe	0xb78d14450240	0	-	1	False	2020-11-16 01:08:28.000000 UTC	2020-11-16 01:09:28.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23816	11672	Teams.exe	0xb78d05b6e340	0	-	1	False	2020-11-14 00:18:00.000000 UTC	2020-11-14 00:22:00.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
* 23820	11672	Teams.exe	0xb78d1058e080	0	-	1	False	2020-11-14 13:06:07.000000 UTC	2020-11-14 13:12:07.000000 UTC	\Device\HarddiskVolume3\Users\fredr\AppData\Local\Microsoft\Teams\current\Teams.exe	-	-
